condition,family,level,tick,seed,correct,value,label,stop_reason,tool_calls
C1,tsp,4,9,8,True,1.0,optimal,stop,0
C∞,argmax,10,"10000,12",1,True,1.0,correct,stop,3
C∞,argmax,10,"10000,12",2,True,1.0,correct,stop,3
C∞,argmax,10,"10000,12",3,True,1.0,correct,stop,3
C∞,argmax,10,"10000,12",4,True,1.0,correct,stop,3
C∞,argmax,10,"10000,12",5,True,1.0,correct,stop,3
C∞,argmax,10,"10000,12",6,True,1.0,correct,stop,3
C∞,argmax,10,"10000,12",7,True,1.0,correct,stop,3
C∞,argmax,10,"10000,12",8,True,1.0,correct,stop,3
C∞,argmax,9,"1000,6",1,True,1.0,correct,stop,3
C∞,argmax,9,"1000,6",2,True,1.0,correct,stop,3
C∞,argmax,9,"1000,6",3,True,1.0,correct,stop,3
C∞,argmax,9,"1000,6",4,True,1.0,correct,stop,3
C∞,argmax,9,"1000,6",5,True,1.0,correct,stop,3
C∞,argmax,9,"1000,6",6,True,1.0,correct,stop,3
C∞,argmax,9,"1000,6",7,True,1.0,correct,stop,3
C∞,argmax,9,"1000,6",8,True,1.0,correct,stop,3
C∞,argmax,5,"100,2",1,True,1.0,correct,stop,1
C∞,argmax,5,"100,2",2,True,1.0,correct,stop,2
C∞,argmax,5,"100,2",3,True,1.0,correct,stop,2
C∞,argmax,5,"100,2",4,True,1.0,correct,stop,3
C∞,argmax,5,"100,2",5,True,1.0,correct,stop,1
C∞,argmax,5,"100,2",6,True,1.0,correct,stop,2
C∞,argmax,5,"100,2",7,True,1.0,correct,stop,2
C∞,argmax,5,"100,2",8,True,1.0,correct,stop,2
C∞,argmax,6,"100,3",1,True,1.0,correct,stop,3
C∞,argmax,6,"100,3",2,True,1.0,correct,stop,3
C∞,argmax,6,"100,3",3,True,1.0,correct,stop,1
C∞,argmax,6,"100,3",4,True,1.0,correct,stop,3
C∞,argmax,6,"100,3",5,True,1.0,correct,stop,2
C∞,argmax,6,"100,3",6,True,1.0,correct,stop,1
C∞,argmax,6,"100,3",7,True,1.0,correct,stop,1
C∞,argmax,6,"100,3",8,True,1.0,correct,stop,2
C∞,argmax,1,"10,1",1,True,1.0,correct,stop,1
C∞,argmax,1,"10,1",2,True,1.0,correct,stop,1
C∞,argmax,1,"10,1",3,True,1.0,correct,stop,1
C∞,argmax,1,"10,1",4,True,1.0,correct,stop,1
C∞,argmax,1,"10,1",5,True,1.0,correct,stop,1
C∞,argmax,1,"10,1",6,True,1.0,correct,stop,1
C∞,argmax,1,"10,1",7,True,1.0,correct,stop,1
C∞,argmax,1,"10,1",8,True,1.0,correct,stop,1
C∞,argmax,7,"200,3",1,True,1.0,correct,stop,3
C∞,argmax,7,"200,3",2,True,1.0,correct,stop,3
C∞,argmax,7,"200,3",3,True,1.0,correct,stop,3
C∞,argmax,7,"200,3",4,True,1.0,correct,stop,3
C∞,argmax,7,"200,3",5,True,1.0,correct,stop,2
C∞,argmax,7,"200,3",6,True,1.0,correct,stop,3
C∞,argmax,7,"200,3",7,True,1.0,correct,stop,2
C∞,argmax,7,"200,3",8,True,1.0,correct,stop,3
C∞,argmax,2,"20,1",1,True,1.0,correct,stop,1
C∞,argmax,2,"20,1",2,True,1.0,correct,stop,1
C∞,argmax,2,"20,1",3,True,1.0,correct,stop,1
C∞,argmax,2,"20,1",4,True,1.0,correct,stop,1
C∞,argmax,2,"20,1",5,True,1.0,correct,stop,1
C∞,argmax,2,"20,1",6,True,1.0,correct,stop,1
C∞,argmax,2,"20,1",7,True,1.0,correct,stop,1
C∞,argmax,2,"20,1",8,True,1.0,correct,stop,1
C∞,argmax,8,"500,4",1,True,1.0,correct,stop,3
C∞,argmax,8,"500,4",2,True,1.0,correct,stop,3
C∞,argmax,8,"500,4",3,True,1.0,correct,stop,3
C∞,argmax,8,"500,4",4,True,1.0,correct,stop,3
C∞,argmax,8,"500,4",5,True,1.0,correct,stop,3
C∞,argmax,8,"500,4",6,True,1.0,correct,stop,3
C∞,argmax,8,"500,4",7,True,1.0,correct,stop,3
C∞,argmax,8,"500,4",8,True,1.0,correct,stop,2
C∞,argmax,3,"50,1",1,True,1.0,correct,stop,3
C∞,argmax,3,"50,1",2,True,1.0,correct,stop,3
C∞,argmax,3,"50,1",3,True,1.0,correct,stop,1
C∞,argmax,3,"50,1",4,True,1.0,correct,stop,3
C∞,argmax,3,"50,1",5,True,1.0,correct,stop,3
C∞,argmax,3,"50,1",6,True,1.0,correct,stop,3
C∞,argmax,3,"50,1",7,True,1.0,correct,stop,2
C∞,argmax,3,"50,1",8,True,1.0,correct,stop,2
C∞,argmax,4,"50,2",1,True,1.0,correct,stop,3
C∞,argmax,4,"50,2",2,True,1.0,correct,stop,3
C∞,argmax,4,"50,2",3,True,1.0,correct,stop,3
C∞,argmax,4,"50,2",4,True,1.0,correct,stop,2
C∞,argmax,4,"50,2",5,True,1.0,correct,stop,1
C∞,argmax,4,"50,2",6,True,1.0,correct,stop,3
C∞,argmax,4,"50,2",7,True,1.0,correct,stop,1
C∞,argmax,4,"50,2",8,True,1.0,correct,stop,3
C∞,automata,8,12,1,True,1.0,correct,stop,3
C∞,automata,8,12,2,True,1.0,correct,stop,3
C∞,automata,8,12,3,True,1.0,correct,stop,2
C∞,automata,8,12,4,True,1.0,correct,stop,1
C∞,automata,8,12,5,True,1.0,correct,stop,1
C∞,automata,8,12,6,True,1.0,correct,stop,1
C∞,automata,8,12,7,True,1.0,correct,stop,1
C∞,automata,8,12,8,True,1.0,correct,stop,1
C∞,automata,9,16,1,True,1.0,correct,stop,1
C∞,automata,9,16,2,True,1.0,correct,stop,1
C∞,automata,9,16,3,True,1.0,correct,stop,1
C∞,automata,9,16,4,True,1.0,correct,stop,1
C∞,automata,9,16,5,True,1.0,correct,stop,1
C∞,automata,9,16,6,True,1.0,correct,stop,1
C∞,automata,9,16,7,True,1.0,correct,stop,1
C∞,automata,9,16,8,True,1.0,correct,stop,1
C∞,automata,1,1,1,True,1.0,correct,stop,1
C∞,automata,1,1,2,True,1.0,correct,stop,1
C∞,automata,1,1,3,True,1.0,correct,stop,2
C∞,automata,1,1,4,True,1.0,correct,stop,3
C∞,automata,1,1,5,True,1.0,correct,stop,2
C∞,automata,1,1,6,True,1.0,correct,stop,2
C∞,automata,1,1,7,True,1.0,correct,stop,2
C∞,automata,1,1,8,True,1.0,correct,stop,2
C∞,automata,2,2,1,True,1.0,correct,stop,2
C∞,automata,2,2,2,True,1.0,correct,stop,2
C∞,automata,2,2,3,True,1.0,correct,stop,2
C∞,automata,2,2,4,True,1.0,correct,stop,2
C∞,automata,2,2,5,True,1.0,correct,stop,2
C∞,automata,2,2,6,True,1.0,correct,stop,2
C∞,automata,2,2,7,True,1.0,correct,stop,2
C∞,automata,2,2,8,True,1.0,correct,stop,2
C∞,automata,10,32,1,True,1.0,correct,stop,1
C∞,automata,10,32,2,True,1.0,correct,stop,1
C∞,automata,10,32,3,True,1.0,correct,stop,2
C∞,automata,10,32,4,True,1.0,correct,stop,1
C∞,automata,10,32,5,True,1.0,correct,stop,1
C∞,automata,10,32,6,True,1.0,correct,stop,1
C∞,automata,10,32,7,True,1.0,correct,stop,2
C∞,automata,10,32,8,True,1.0,correct,stop,1
C∞,automata,3,3,1,True,1.0,correct,stop,4
C∞,automata,3,3,2,True,1.0,correct,stop,4
C∞,automata,3,3,3,True,1.0,correct,stop,4
C∞,automata,3,3,4,True,1.0,correct,stop,4
C∞,automata,3,3,5,True,1.0,correct,stop,4
C∞,automata,3,3,6,True,1.0,correct,stop,3
C∞,automata,3,3,7,True,1.0,correct,stop,4
C∞,automata,3,3,8,True,1.0,correct,stop,3
C∞,automata,4,4,1,True,1.0,correct,stop,3
C∞,automata,4,4,2,True,1.0,correct,stop,4
C∞,automata,4,4,3,True,1.0,correct,stop,3
C∞,automata,4,4,4,True,1.0,correct,stop,3
C∞,automata,4,4,5,True,1.0,correct,stop,2
C∞,automata,4,4,6,True,1.0,correct,stop,4
C∞,automata,4,4,7,True,1.0,correct,stop,3
C∞,automata,4,4,8,True,1.0,correct,stop,4
C∞,automata,5,5,1,True,1.0,correct,stop,3
C∞,automata,5,5,2,True,1.0,correct,stop,3
C∞,automata,5,5,3,True,1.0,correct,stop,3
C∞,automata,5,5,4,True,1.0,correct,stop,3
C∞,automata,5,5,5,True,1.0,correct,stop,3
C∞,automata,5,5,6,True,1.0,correct,stop,3
C∞,automata,5,5,7,True,1.0,correct,stop,2
C∞,automata,5,5,8,True,1.0,correct,stop,2
C∞,automata,6,6,1,True,1.0,correct,stop,2
C∞,automata,6,6,2,True,1.0,correct,stop,3
C∞,automata,6,6,3,True,1.0,correct,stop,3
C∞,automata,6,6,4,True,1.0,correct,stop,2
C∞,automata,6,6,5,True,1.0,correct,stop,3
C∞,automata,6,6,6,True,1.0,correct,stop,3
C∞,automata,6,6,7,True,1.0,correct,stop,2
C∞,automata,6,6,8,True,1.0,correct,stop,3
C∞,automata,7,8,1,True,1.0,correct,stop,3
C∞,automata,7,8,2,True,1.0,correct,stop,3
C∞,automata,7,8,3,True,1.0,correct,stop,3
C∞,automata,7,8,4,True,1.0,correct,stop,2
C∞,automata,7,8,5,True,1.0,correct,stop,2
C∞,automata,7,8,6,True,1.0,correct,stop,2
C∞,automata,7,8,7,True,1.0,correct,stop,3
C∞,automata,7,8,8,True,1.0,correct,stop,3
C∞,chaos,9,L16,1,True,1.0,correct,stop,1
C∞,chaos,9,L16,2,True,1.0,correct,stop,1
C∞,chaos,9,L16,3,True,1.0,correct,stop,1
C∞,chaos,9,L16,4,True,1.0,correct,stop,1
C∞,chaos,9,L16,5,True,1.0,correct,stop,1
C∞,chaos,9,L16,6,True,1.0,correct,stop,1
C∞,chaos,9,L16,7,True,1.0,correct,stop,1
C∞,chaos,9,L16,8,True,1.0,correct,stop,1
C∞,chaos,1,H1,1,True,1.0,correct,stop,3
C∞,chaos,1,H1,2,True,1.0,correct,stop,2
C∞,chaos,1,H1,3,True,1.0,correct,stop,2
C∞,chaos,1,H1,4,True,1.0,correct,stop,2
C∞,chaos,1,H1,5,True,1.0,correct,stop,3
C∞,chaos,1,H1,6,True,1.0,correct,stop,3
C∞,chaos,1,H1,7,True,1.0,correct,stop,3
C∞,chaos,1,H1,8,True,1.0,correct,stop,3
C∞,chaos,2,L1,1,True,1.0,correct,stop,1
C∞,chaos,2,L1,2,True,1.0,correct,stop,1
C∞,chaos,2,L1,3,True,1.0,correct,stop,1
C∞,chaos,2,L1,4,True,1.0,correct,stop,2
C∞,chaos,2,L1,5,True,1.0,correct,stop,2
C∞,chaos,2,L1,6,True,1.0,correct,stop,1
C∞,chaos,2,L1,7,True,1.0,correct,stop,1
C∞,chaos,2,L1,8,True,1.0,correct,stop,1
C∞,chaos,3,L2,1,True,1.0,correct,stop,2
C∞,chaos,3,L2,2,True,1.0,correct,stop,2
C∞,chaos,3,L2,3,True,1.0,correct,stop,2
C∞,chaos,3,L2,4,True,1.0,correct,stop,2
C∞,chaos,3,L2,5,True,1.0,correct,stop,2
C∞,chaos,3,L2,6,True,1.0,correct,stop,2
C∞,chaos,3,L2,7,True,1.0,correct,stop,2
C∞,chaos,3,L2,8,True,1.0,correct,stop,2
C∞,chaos,10,L32,1,True,1.0,correct,stop,1
C∞,chaos,10,L32,2,True,1.0,correct,stop,1
C∞,chaos,10,L32,3,True,1.0,correct,stop,1
C∞,chaos,10,L32,4,True,1.0,correct,stop,1
C∞,chaos,10,L32,5,True,1.0,correct,stop,1
C∞,chaos,10,L32,6,True,1.0,correct,stop,1
C∞,chaos,10,L32,7,True,1.0,correct,stop,1
C∞,chaos,10,L32,8,True,1.0,correct,stop,1
C∞,chaos,4,L3,1,True,1.0,correct,stop,2
C∞,chaos,4,L3,2,True,1.0,correct,stop,1
C∞,chaos,4,L3,3,True,1.0,correct,stop,2
C∞,chaos,4,L3,4,True,1.0,correct,stop,2
C∞,chaos,4,L3,5,True,1.0,correct,stop,1
C∞,chaos,4,L3,6,True,1.0,correct,stop,2
C∞,chaos,4,L3,7,True,1.0,correct,stop,2
C∞,chaos,4,L3,8,True,1.0,correct,stop,2
C∞,chaos,5,L4,1,True,1.0,correct,stop,1
C∞,chaos,5,L4,2,True,1.0,correct,stop,1
C∞,chaos,5,L4,3,True,1.0,correct,stop,1
C∞,chaos,5,L4,4,True,1.0,correct,stop,1
C∞,chaos,5,L4,5,True,1.0,correct,stop,1
C∞,chaos,5,L4,6,True,1.0,correct,stop,1
C∞,chaos,5,L4,7,True,1.0,correct,stop,1
C∞,chaos,5,L4,8,True,1.0,correct,stop,1
C∞,chaos,6,L5,1,True,1.0,correct,stop,2
C∞,chaos,6,L5,2,True,1.0,correct,stop,1
C∞,chaos,6,L5,3,True,1.0,correct,stop,1
C∞,chaos,6,L5,4,True,1.0,correct,stop,1
C∞,chaos,6,L5,5,True,1.0,correct,stop,1
C∞,chaos,6,L5,6,True,1.0,correct,stop,2
C∞,chaos,6,L5,7,True,1.0,correct,stop,2
C∞,chaos,6,L5,8,True,1.0,correct,stop,1
C∞,chaos,7,L6,1,True,1.0,correct,stop,1
C∞,chaos,7,L6,2,True,1.0,correct,stop,1
C∞,chaos,7,L6,3,True,1.0,correct,stop,1
C∞,chaos,7,L6,4,True,1.0,correct,stop,1
C∞,chaos,7,L6,5,True,1.0,correct,stop,1
C∞,chaos,7,L6,6,True,1.0,correct,stop,1
C∞,chaos,7,L6,7,True,1.0,correct,stop,1
C∞,chaos,7,L6,8,True,1.0,correct,stop,1
C∞,chaos,8,L8,1,True,1.0,correct,stop,1
C∞,chaos,8,L8,2,True,1.0,correct,stop,1
C∞,chaos,8,L8,3,True,1.0,correct,stop,1
C∞,chaos,8,L8,4,True,1.0,correct,stop,1
C∞,chaos,8,L8,5,True,1.0,correct,stop,1
C∞,chaos,8,L8,6,True,1.0,correct,stop,1
C∞,chaos,8,L8,7,True,1.0,correct,stop,1
C∞,chaos,8,L8,8,True,1.0,correct,stop,1
C∞,maze,7,10,1,True,1.0,optimal,stop,2
C∞,maze,7,10,2,True,1.0,optimal,stop,5
C∞,maze,7,10,3,True,1.0,optimal,stop,5
C∞,maze,7,10,4,True,1.0,optimal,stop,5
C∞,maze,7,10,5,True,1.0,optimal,stop,2
C∞,maze,7,10,6,True,1.0,optimal,stop,3
C∞,maze,7,10,7,True,1.0,optimal,stop,5
C∞,maze,7,10,8,True,1.0,optimal,stop,5
C∞,maze,8,12,1,True,1.0,optimal,stop,2
C∞,maze,8,12,2,True,1.0,optimal,stop,2
C∞,maze,8,12,3,True,1.0,optimal,stop,5
C∞,maze,8,12,4,True,1.0,optimal,stop,2
C∞,maze,8,12,5,True,1.0,optimal,stop,7
C∞,maze,8,12,6,True,1.0,optimal,stop,5
C∞,maze,8,12,7,True,1.0,optimal,stop,5
C∞,maze,8,12,8,True,1.0,optimal,stop,2
C∞,maze,9,16,1,True,1.0,optimal,stop,2
C∞,maze,9,16,2,True,1.0,optimal,stop,2
C∞,maze,9,16,3,True,1.0,optimal,stop,3
C∞,maze,9,16,4,True,1.0,optimal,stop,2
C∞,maze,9,16,5,True,1.0,optimal,stop,2
C∞,maze,9,16,6,True,1.0,optimal,stop,2
C∞,maze,9,16,7,True,1.0,optimal,stop,2
C∞,maze,9,16,8,True,1.0,optimal,stop,2
C∞,maze,10,20,1,True,1.0,optimal,stop,3
C∞,maze,10,20,2,True,1.0,optimal,stop,7
C∞,maze,10,20,3,True,1.0,optimal,stop,3
C∞,maze,10,20,4,True,1.0,optimal,stop,3
C∞,maze,10,20,5,True,1.0,optimal,stop,3
C∞,maze,10,20,6,True,1.0,optimal,stop,2
C∞,maze,10,20,7,True,1.0,optimal,stop,2
C∞,maze,10,20,8,True,1.0,optimal,stop,3
C∞,maze,1,3,1,True,1.0,optimal,stop,1
C∞,maze,1,3,2,True,1.0,optimal,stop,1
C∞,maze,1,3,3,True,1.0,optimal,stop,1
C∞,maze,1,3,4,True,1.0,optimal,stop,1
C∞,maze,1,3,5,True,1.0,optimal,stop,1
C∞,maze,1,3,6,True,1.0,optimal,stop,1
C∞,maze,1,3,7,True,1.0,optimal,stop,1
C∞,maze,1,3,8,True,1.0,optimal,stop,1
C∞,maze,2,4,1,True,1.0,optimal,stop,1
C∞,maze,2,4,2,True,1.0,optimal,stop,2
C∞,maze,2,4,3,True,1.0,optimal,stop,2
C∞,maze,2,4,4,True,1.0,optimal,stop,2
C∞,maze,2,4,5,True,1.0,optimal,stop,2
C∞,maze,2,4,6,True,1.0,optimal,stop,1
C∞,maze,2,4,7,True,1.0,optimal,stop,2
C∞,maze,2,4,8,True,1.0,optimal,stop,2
C∞,maze,3,5,1,True,1.0,optimal,stop,1
C∞,maze,3,5,2,True,1.0,optimal,stop,1
C∞,maze,3,5,3,True,1.0,optimal,stop,3
C∞,maze,3,5,4,True,1.0,optimal,stop,1
C∞,maze,3,5,5,True,1.0,optimal,stop,1
C∞,maze,3,5,6,True,1.0,optimal,stop,1
C∞,maze,3,5,7,True,1.0,optimal,stop,1
C∞,maze,3,5,8,True,1.0,optimal,stop,3
C∞,maze,4,6,1,True,1.0,optimal,stop,6
C∞,maze,4,6,2,True,1.0,optimal,stop,4
C∞,maze,4,6,3,True,1.0,optimal,stop,4
C∞,maze,4,6,4,True,1.0,optimal,stop,2
C∞,maze,4,6,5,True,1.0,optimal,stop,1
C∞,maze,4,6,6,True,1.0,optimal,stop,2
C∞,maze,4,6,7,True,1.0,optimal,stop,3
C∞,maze,4,6,8,True,1.0,optimal,stop,2
C∞,maze,5,7,1,True,1.0,optimal,stop,3
C∞,maze,5,7,2,True,1.0,optimal,stop,3
C∞,maze,5,7,3,True,1.0,optimal,stop,3
C∞,maze,5,7,4,True,1.0,optimal,stop,1
C∞,maze,5,7,5,True,1.0,optimal,stop,3
C∞,maze,5,7,6,True,1.0,optimal,stop,1
C∞,maze,5,7,7,True,1.0,optimal,stop,2
C∞,maze,5,7,8,True,1.0,optimal,stop,2
C∞,maze,6,8,1,True,1.0,optimal,stop,2
C∞,maze,6,8,2,True,1.0,optimal,stop,3
C∞,maze,6,8,3,True,1.0,optimal,stop,3
C∞,maze,6,8,4,True,1.0,optimal,stop,1
C∞,maze,6,8,5,True,1.0,optimal,stop,2
C∞,maze,6,8,6,True,1.0,optimal,stop,1
C∞,maze,6,8,7,True,1.0,optimal,stop,3
C∞,maze,6,8,8,True,1.0,optimal,stop,3
C∞,sat,7,10,1,True,1.0,correct,stop,2
C∞,sat,7,10,2,True,1.0,correct,stop,2
C∞,sat,7,10,3,True,1.0,correct,stop,3
C∞,sat,7,10,4,True,1.0,correct,stop,3
C∞,sat,7,10,5,True,1.0,correct,stop,3
C∞,sat,7,10,6,True,1.0,correct,stop,3
C∞,sat,7,10,7,True,1.0,correct,stop,2
C∞,sat,7,10,8,True,1.0,correct,stop,2
C∞,sat,8,12,1,True,1.0,correct,stop,2
C∞,sat,8,12,2,True,1.0,correct,stop,3
C∞,sat,8,12,3,True,1.0,correct,stop,3
C∞,sat,8,12,4,True,1.0,correct,stop,3
C∞,sat,8,12,5,True,1.0,correct,stop,6
C∞,sat,8,12,6,True,1.0,correct,stop,3
C∞,sat,8,12,7,True,1.0,correct,stop,3
C∞,sat,8,12,8,True,1.0,correct,stop,2
C∞,sat,9,16,1,True,1.0,correct,stop,5
C∞,sat,9,16,2,True,1.0,correct,stop,8
C∞,sat,9,16,3,True,1.0,correct,stop,4
C∞,sat,9,16,4,True,1.0,correct,stop,3
C∞,sat,9,16,5,True,1.0,correct,stop,3
C∞,sat,9,16,6,True,1.0,correct,stop,5
C∞,sat,9,16,7,True,1.0,correct,stop,10
C∞,sat,9,16,8,True,1.0,correct,stop,6
C∞,sat,10,24,1,True,1.0,correct,stop,10
C∞,sat,10,24,2,True,1.0,correct,stop,3
C∞,sat,10,24,3,True,1.0,correct,stop,5
C∞,sat,10,24,4,True,1.0,correct,stop,10
C∞,sat,10,24,5,True,1.0,correct,stop,8
C∞,sat,10,24,6,True,1.0,correct,stop,5
C∞,sat,10,24,7,True,1.0,correct,stop,10
C∞,sat,10,24,8,False,0.0,incorrect,stop,10
C∞,sat,1,4,1,True,1.0,correct,stop,3
C∞,sat,1,4,2,True,1.0,correct,stop,2
C∞,sat,1,4,3,True,1.0,correct,stop,2
C∞,sat,1,4,4,True,1.0,correct,stop,2
C∞,sat,1,4,5,True,1.0,correct,stop,2
C∞,sat,1,4,6,True,1.0,correct,stop,4
C∞,sat,1,4,7,True,1.0,correct,stop,2
C∞,sat,1,4,8,True,1.0,correct,stop,3
C∞,sat,2,5,1,True,1.0,correct,stop,2
C∞,sat,2,5,2,True,1.0,correct,stop,3
C∞,sat,2,5,3,True,1.0,correct,stop,5
C∞,sat,2,5,4,True,1.0,correct,stop,3
C∞,sat,2,5,5,True,1.0,correct,stop,2
C∞,sat,2,5,6,True,1.0,correct,stop,2
C∞,sat,2,5,7,True,1.0,correct,stop,3
C∞,sat,2,5,8,True,1.0,correct,stop,3
C∞,sat,3,6,1,True,1.0,correct,stop,2
C∞,sat,3,6,2,True,1.0,correct,stop,2
C∞,sat,3,6,3,True,1.0,correct,stop,2
C∞,sat,3,6,4,True,1.0,correct,stop,2
C∞,sat,3,6,5,True,1.0,correct,stop,3
C∞,sat,3,6,6,True,1.0,correct,stop,2
C∞,sat,3,6,7,True,1.0,correct,stop,2
C∞,sat,3,6,8,True,1.0,correct,stop,5
C∞,sat,4,7,1,True,1.0,correct,stop,2
C∞,sat,4,7,2,True,1.0,correct,stop,2
C∞,sat,4,7,3,True,1.0,correct,stop,3
C∞,sat,4,7,4,True,1.0,correct,stop,2
C∞,sat,4,7,5,True,1.0,correct,stop,2
C∞,sat,4,7,6,True,1.0,correct,stop,5
C∞,sat,4,7,7,True,1.0,correct,stop,2
C∞,sat,4,7,8,True,1.0,correct,stop,3
C∞,sat,5,8,1,True,1.0,correct,stop,3
C∞,sat,5,8,2,True,1.0,correct,stop,2
C∞,sat,5,8,3,True,1.0,correct,stop,2
C∞,sat,5,8,4,True,1.0,correct,stop,3
C∞,sat,5,8,5,True,1.0,correct,stop,1
C∞,sat,5,8,6,True,1.0,correct,stop,4
C∞,sat,5,8,7,True,1.0,correct,stop,6
C∞,sat,5,8,8,True,1.0,correct,stop,3
C∞,sat,6,9,1,True,1.0,correct,stop,2
C∞,sat,6,9,2,True,1.0,correct,stop,4
C∞,sat,6,9,3,True,1.0,correct,stop,3
C∞,sat,6,9,4,True,1.0,correct,stop,5
C∞,sat,6,9,5,True,1.0,correct,stop,1
C∞,sat,6,9,6,True,1.0,correct,stop,3
C∞,sat,6,9,7,True,1.0,correct,stop,3
C∞,sat,6,9,8,True,1.0,correct,stop,3
C∞,tsp,5,10,1,True,1.0,optimal,stop,9
C∞,tsp,5,10,2,True,1.0,optimal,stop,10
C∞,tsp,5,10,3,True,1.0,optimal,stop,10
C∞,tsp,5,10,4,True,1.0,optimal,stop,10
C∞,tsp,5,10,5,True,1.0,optimal,stop,10
C∞,tsp,5,10,6,True,1.0,optimal,stop,10
C∞,tsp,5,10,7,True,1.0,optimal,stop,10
C∞,tsp,5,10,8,True,1.0,optimal,stop,10
C∞,tsp,6,11,1,True,1.0,optimal,stop,10
C∞,tsp,6,11,2,True,1.0,optimal,stop,10
C∞,tsp,6,11,3,True,1.0,optimal,stop,10
C∞,tsp,6,11,4,True,1.0,optimal,stop,10
C∞,tsp,6,11,5,True,1.0,optimal,stop,10
C∞,tsp,6,11,6,True,1.0,optimal,stop,10
C∞,tsp,6,11,7,True,1.0,optimal,stop,10
C∞,tsp,6,11,8,True,1.0,optimal,stop,10
C∞,tsp,7,12,1,True,1.0,optimal,stop,10
C∞,tsp,7,12,2,True,1.0,optimal,stop,8
C∞,tsp,7,12,3,True,1.0,optimal,stop,10
C∞,tsp,7,12,4,True,1.0,optimal,stop,10
C∞,tsp,7,12,5,True,1.0,optimal,stop,10
C∞,tsp,7,12,6,True,1.0,optimal,stop,10
C∞,tsp,7,12,7,True,1.0,optimal,stop,10
C∞,tsp,7,12,8,True,1.0,optimal,stop,10
C∞,tsp,8,13,1,True,1.0,optimal,stop,10
C∞,tsp,8,13,2,True,1.0,optimal,stop,10
C∞,tsp,8,13,3,True,1.0,optimal,stop,10
C∞,tsp,8,13,4,True,1.0,optimal,stop,10
C∞,tsp,8,13,5,True,1.0,optimal,stop,10
C∞,tsp,8,13,6,True,1.0,optimal,stop,10
C∞,tsp,8,13,7,True,1.0,optimal,stop,10
C∞,tsp,8,13,8,True,1.0,optimal,stop,10
C∞,tsp,9,14,1,True,1.0,optimal,stop,10
C∞,tsp,9,14,2,True,1.0,optimal,stop,10
C∞,tsp,9,14,3,True,1.0,optimal,stop,10
C∞,tsp,9,14,4,True,1.0,optimal,stop,10
C∞,tsp,9,14,5,True,1.0,optimal,stop,10
C∞,tsp,9,14,6,True,1.0,optimal,stop,10
C∞,tsp,9,14,7,False,0.7084116868754792,valid_suboptimal,stop,10
C∞,tsp,9,14,8,True,1.0,optimal,stop,10
C∞,tsp,10,16,1,False,0.7509732601679955,valid_suboptimal,stop,10
C∞,tsp,10,16,2,True,1.0,optimal,stop,10
C∞,tsp,10,16,3,True,1.0,optimal,stop,10
C∞,tsp,10,16,4,True,1.0,optimal,stop,10
C∞,tsp,10,16,5,True,1.0,optimal,stop,10
C∞,tsp,10,16,6,True,1.0,optimal,stop,10
C∞,tsp,10,16,7,True,1.0,optimal,stop,10
C∞,tsp,10,16,8,True,1.0,optimal,stop,10
C∞,tsp,1,4,1,True,1.0,optimal,stop,3
C∞,tsp,1,4,2,True,1.0,optimal,stop,3
C∞,tsp,1,4,3,True,1.0,optimal,stop,3
C∞,tsp,1,4,4,True,1.0,optimal,stop,3
C∞,tsp,1,4,5,True,1.0,optimal,stop,3
C∞,tsp,1,4,6,True,1.0,optimal,stop,3
C∞,tsp,1,4,7,True,1.0,optimal,stop,3
C∞,tsp,1,4,8,True,1.0,optimal,stop,1
C∞,tsp,2,6,1,True,1.0,optimal,stop,4
C∞,tsp,2,6,2,True,1.0,optimal,stop,5
C∞,tsp,2,6,3,True,1.0,optimal,stop,3
C∞,tsp,2,6,4,True,1.0,optimal,stop,6
C∞,tsp,2,6,5,True,1.0,optimal,stop,3
C∞,tsp,2,6,6,True,1.0,optimal,stop,2
C∞,tsp,2,6,7,True,1.0,optimal,stop,5
C∞,tsp,2,6,8,True,1.0,optimal,stop,5
C∞,tsp,3,8,1,True,1.0,optimal,stop,7
C∞,tsp,3,8,2,True,1.0,optimal,stop,6
C∞,tsp,3,8,3,True,1.0,optimal,stop,6
C∞,tsp,3,8,4,True,1.0,optimal,stop,7
C∞,tsp,3,8,5,True,1.0,optimal,stop,10
C∞,tsp,3,8,6,True,1.0,optimal,stop,7
C∞,tsp,3,8,7,True,1.0,optimal,stop,10
C∞,tsp,3,8,8,True,1.0,optimal,stop,8
C∞,tsp,4,9,1,True,1.0,optimal,stop,10
C∞,tsp,4,9,2,True,1.0,optimal,stop,6
C∞,tsp,4,9,3,True,1.0,optimal,stop,10
C∞,tsp,4,9,4,True,1.0,optimal,stop,10
C∞,tsp,4,9,5,True,1.0,optimal,stop,10
C∞,tsp,4,9,6,True,1.0,optimal,stop,10
C∞,tsp,4,9,7,True,1.0,optimal,stop,10
C∞,tsp,4,9,8,True,1.0,optimal,stop,7
